city,country,state,state_abbrev
Sentinel,United States,Oklahoma,OK
Shawnee,United States,Oklahoma,OK
Shawnee,United States,Oklahoma,OK
Shawnee,United States,Oklahoma,OK
Skiatook,United States,Oklahoma,OK
Skiatook/Tulsa,United States,Oklahoma,OK
Spencer,United States,Oklahoma,OK
Spencer,United States,Oklahoma,OK
Sperry,United States,Oklahoma,OK
Stigler,United States,Oklahoma,OK
Stillwater,United States,Oklahoma,OK
Stillwater,United States,Oklahoma,OK
Stillwater,United States,Oklahoma,OK
Stilwell,United States,Oklahoma,OK
Sulphur,United States,Oklahoma,OK
Summit,United States,Oklahoma,OK
Talihina,United States,Oklahoma,OK
Tahlequah,United States,Oklahoma,OK
Tahlequah,United States,Oklahoma,OK
Tahlequah,United States,Oklahoma,OK
Tahlequeh,United States,Oklahoma,OK
Tahlequah,United States,Oklahoma,OK
Tahlequah,United States,Oklahoma,OK
Tecumseh,United States,Oklahoma,OK
Tecumseh,United States,Oklahoma,OK
Thackerville,United States,Oklahoma,OK
Tulsa,United States,Oklahoma,OK
Tulsa,United States,Oklahoma,OK
Tulsa,United States,Oklahoma,OK
Tulsa,United States,Oklahoma,OK
Tulsa,United States,Oklahoma,OK
Tulsa,United States,Oklahoma,OK
Tulsa,United States,Oklahoma,OK
Tulsa,United States,Oklahoma,OK
Tulsa,United States,Oklahoma,OK
Tusla,United States,Oklahoma,OK
Tulsa,United States,Oklahoma,OK
Tulsa,United States,Oklahoma,OK
Tulsa,United States,Oklahoma,OK
Valley Brook,United States,Oklahoma,OK
Vinita,United States,Oklahoma,OK
Wagoner,United States,Oklahoma,OK
New Brunswick,United States,Oklahoma,OK
Wagoner,United States,Oklahoma,OK
Warner,United States,Oklahoma,OK
Waurika,United States,Oklahoma,OK
Waynoka,United States,Oklahoma,OK
Weatherford,United States,Oklahoma,OK
Weleetka,United States,Oklahoma,OK
Westville,United States,Oklahoma,OK
Wetumka,United States,Oklahoma,OK
Woodward,United States,Oklahoma,OK
Woodward,United States,Oklahoma,OK
Woodward,United States,Oklahoma,OK
Wyandotte,United States,Oklahoma,OK
Wyandotte,United States,Oklahoma,OK
Wynnewood,United States,Oklahoma,OK
Yale,United States,Oklahoma,OK
Acton,United States,Maine,ME
Belfast,United States,Maine,ME
Bellevue,United States,Maine,ME
Biddeford,United States,Maine,ME
Boothbay Harbor,United States,Maine,ME
Bowdoin,United States,Maine,ME
Brunswick,United States,Maine,ME
Brunswick,United States,Maine,ME
Bucksport,United States,Maine,ME
Camden,United States,Maine,ME
Caribou,United States,Maine,ME
Cumberland,United States,Maine,ME
Dudley,United States,Maine,ME
Eliot,United States,Maine,ME
Farmington,United States,Maine,ME
Farmington,United States,Maine,ME
Farmington,United States,Maine,ME
Farmington,United States,Maine,ME
Freeport,United States,Maine,ME
Freeport,United States,Maine,ME
Gorham,United States,Maine,ME
Gorham,United States,Maine,ME
Heron Island,United States,Maine,ME
Houlton,United States,Maine,ME
Kennebunk,United States,Maine,ME
Kennebunk port,United States,Maine,ME
Lancaster,United States,Maine,ME
Lebanon,United States,Maine,ME
Lucerne,United States,Maine,ME
Madawaska,United States,Maine,ME
Manchester,United States,Maine,ME
Millinocket,United States,Maine,ME
Newfield,United States,Maine,ME
Ogunquit,United States,Maine,ME
Orono,United States,Maine,ME
Poland,United States,Maine,ME
Poland,United States,Maine,ME
Portland,United States,Maine,ME
Randolph,United States,Maine,ME
Rockport,United States,Maine,ME
Rome,United States,Maine,ME
Saco,United States,Maine,ME
Salem,United States,Maine,ME
Sandwich,United States,Maine,ME
Skowhegan,United States,Maine,ME
Skowhegan,United States,Maine,ME
South Portland,United States,Maine,ME
Standish,United States,Maine,ME
Union,United States,Maine,ME
Vassalboro,United States,Maine,ME
Warren,United States,Maine,ME
Waterville,United States,Maine,ME
Windham,United States,Maine,ME
Windham,United States,Maine,ME
Wiscasset,United States,Maine,ME
York,United States,Maine,ME
York,United States,Maine,ME
Anchorage,United States,Alaska,AK
Anchorage,United States,Alaska,AK
Anchorage,United States,Alaska,AK
Anchorage,United States,Alaska,AK
Anchorage,United States,Alaska,AK
Anchorage,United States,Alaska,AK
Anchorage,United States,Alaska,AK
Anchorage,United States,Alaska,AK
Anchorage,United States,Alaska,AK
Anchorage,United States,Alaska,AK
Central,United States,Alaska,AK
Chitina,United States,Alaska,AK
Chugiak,United States,Alaska,AK
Chugiak,United States,Alaska,AK
Circle,United States,Alaska,AK
Fairbanks,United States,Alaska,AK
Fairbanks,United States,Alaska,AK
Fairbanks,United States,Alaska,AK
Fairbanks,United States,Alaska,AK
Fairbanks,United States,Alaska,AK
Gakona,United States,Alaska,AK
Kenai,United States,Alaska,AK
Kenai,United States,Alaska,AK
Ketchikan,United States,Alaska,AK
Ketchikan,United States,Alaska,AK
Kotzebue,United States,Alaska,AK
Nightmute,United States,Alaska,AK
Seward,United States,Alaska,AK
Shungnak,United States,Alaska,AK
Sitka,United States,Alaska,AK
Skagway,United States,Alaska,AK
Soldotna,United States,Alaska,AK
Arcadia,United States,Louisiana,LA
Anniston,United States,Louisiana,LA
Basile,United States,Louisiana,LA
Baton Rouge,United States,Louisiana,LA
Baton Rouge,United States,Louisiana,LA
Baton Rouge,United States,Louisiana,LA
Baton Rouge,United States,Louisiana,LA
Baton Rouge,United States,Louisiana,LA
Baton Rouge,United States,Louisiana,LA
Baton Rouge,United States,Louisiana,LA
Baton Rouge,United States,Louisiana,LA
Bossier,United States,Louisiana,LA
Broussard,United States,Louisiana,LA
Buras,United States,Louisiana,LA
Centerville,United States,Louisiana,LA
Chalmette,United States,Louisiana,LA
Cheneyville,United States,Louisiana,LA
Covington,United States,Louisiana,LA
DeRidder,United States,Louisiana,LA
Destrehan,United States,Louisiana,LA
Doyline,United States,Louisiana,LA
Edgerly / Starks,United States,Louisiana,LA
Elizabeth,United States,Louisiana,LA
Eunice,United States,Louisiana,LA
Eunice,United States,Louisiana,LA
Fiske Union,United States,Louisiana,LA
Gloster,United States,Louisiana,LA
Grand Coteau,United States,Louisiana,LA
Greenwood,United States,Louisiana,LA
Gretna,United States,Louisiana,LA
Houma,United States,Louisiana,LA
Houma,United States,Louisiana,LA
Houma,United States,Louisiana,LA
Houma,United States,Louisiana,LA
Houma,United States,Louisiana,LA
Jefferson's Island,United States,Louisiana,LA
Jonesboro,United States,Louisiana,LA
Jonesboro,United States,Louisiana,LA
Keatchie,United States,Louisiana,LA
Lafayette,United States,Louisiana,LA
Lafayette,United States,Louisiana,LA
Lake Charles,United States,Louisiana,LA
Lake Charles,United States,Louisiana,LA
Lake Charles,United States,Louisiana,LA
Lake Charles,United States,Louisiana,LA
Logansport,United States,Louisiana,LA
Metairie,United States,Louisiana,LA
Monroe,United States,Louisiana,LA
Monroe,United States,Louisiana,LA
Natchitoches,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
New Orleans,United States,Louisiana,LA
Patterson,United States,Louisiana,LA
Pineville,United States,Louisiana,LA
Rayville,United States,Louisiana,LA
Roberts Cove,United States,Louisiana,LA
Ruston,United States,Louisiana,LA
Ruston,United States,Louisiana,LA
Ruston,United States,Louisiana,LA
Shreveport,United States,Louisiana,LA
Shreveport,United States,Louisiana,LA
Slidell,United States,Louisiana,LA
Slidell,United States,Louisiana,LA
Slidell,United States,Louisiana,LA
South Shreveport,United States,Louisiana,LA
Springfield,United States,Louisiana,LA
St. Francisville,United States,Louisiana,LA
Sunset,United States,Louisiana,LA
Thibodaux,United States,Louisiana,LA
Thibodaux,United States,Louisiana,LA
Thibodaux,United States,Louisiana,LA
Vacherie,United States,Louisiana,LA
Vernon,United States,Louisiana,LA
West Shreveport,United States,Louisiana,LA
Zwolle,United States,Louisiana,LA
Adamsville,United States,Alabama,AL
Adamsville,United States,Alabama,AL
Alabaster,United States,Alabama,AL
Albertville,United States,Alabama,AL
Albertville,United States,Alabama,AL
Albertville,United States,Alabama,AL
Albertville,United States,Alabama,AL
Albertville,United States,Alabama,AL
Albertville,United States,Alabama,AL
Andalusia,United States,Alabama,AL
Anniston,United States,Alabama,AL
Anniston,United States,Alabama,AL
Anniston,United States,Alabama,AL
Anniston,United States,Alabama,AL
Anniston,United States,Alabama,AL
Ash Land,United States,Alabama,AL
Ashland,United States,Alabama,AL
Ashville,United States,Alabama,AL
Athens,United States,Alabama,AL
Athens,United States,Alabama,AL
Attalla,United States,Alabama,AL
Auburn,United States,Alabama,AL
Auburn,United States,Alabama,AL
Bankhead Forrest,United States,Alabama,AL
Bay Minette,United States,Alabama,AL
Bayview,United States,Alabama,AL
Bayview/Birmingham,United States,Alabama,AL
Bayview/Jefferson,United States,Alabama,AL
Bayou La Batre,United States,Alabama,AL
Bayou La Batre,United States,Alabama,AL
Bellville,United States,Alabama,AL
Birmingham,United States,Alabama,AL
Birmingham,United States,Alabama,AL
Birmingham,United States,Alabama,AL
Birmingham,United States,Alabama,AL
Birmingham,United States,Alabama,AL
Birmingham,United States,Alabama,AL
Bonneville,United States,Alabama,AL
Boulder,United States,Alabama,AL
Brewton,United States,Alabama,AL
Camax,United States,Alabama,AL
Camp Hill,United States,Alabama,AL
Cardiff,United States,Alabama,AL
Carleton,United States,Alabama,AL
Carrollton,United States,Alabama,AL
Clanton,United States,Alabama,AL
Clanton,United States,Alabama,AL
Capper Center,United States,Alabama,AL
Columbiana,United States,Alabama,AL
Culavista,United States,Alabama,AL
Cullman,United States,Alabama,AL
Cullman,United States,Alabama,AL
Cullman,United States,Alabama,AL
Dauphin Island,United States,Alabama,AL
Dauphin Island,United States,Alabama,AL
Decatur,United States,Alabama,AL
Decatur,United States,Alabama,AL
Decatur,United States,Alabama,AL
Demopolis,United States,Alabama,AL
Dora,United States,Alabama,AL
East Brewton,United States,Alabama,AL
Empire,United States,Alabama,AL
Empire,United States,Alabama,AL
Enterprise,United States,Alabama,AL
Fackler,United States,Alabama,AL
Florence,United States,Alabama,AL
Florence,United States,Alabama,AL
Florence,United States,Alabama,AL
Florence,United States,Alabama,AL
Florence,United States,Alabama,AL
Florence,United States,Alabama,AL
Fort Defiance,United States,Alabama,AL
Fultondale,United States,Alabama,AL
Gadsden,United States,Alabama,AL
Gadsden,United States,Alabama,AL
Gadsden,United States,Alabama,AL
Gadsden,United States,Alabama,AL
Gadsden,United States,Alabama,AL
Gadsden,United States,Alabama,AL
Gadsden,United States,Alabama,AL
Gadsden,United States,Alabama,AL
Gadsden,United States,Alabama,AL
Gallant,United States,Alabama,AL
Gardendale,United States,Alabama,AL
Gardendale,United States,Alabama,AL
Gardendale,United States,Alabama,AL
Geneva,United States,Alabama,AL
Geraldine,United States,Alabama,AL
Glenco,United States,Alabama,AL
Grant,United States,Alabama,AL
Greenville,United States,Alabama,AL
Gulf Shores,United States,Alabama,AL
Guntersville,United States,Alabama,AL
Guntersville,United States,Alabama,AL
Haine's Island,United States,Alabama,AL
Hartford,United States,Alabama,AL
Hartselle,United States,Alabama,AL
Hazel Green,United States,Alabama,AL
Hueytown,United States,Alabama,AL
Huntsville,United States,Alabama,AL
Huntsville,United States,Alabama,AL
Huntsville,United States,Alabama,AL
Huntsville,United States,Alabama,AL
Huntsville,United States,Alabama,AL
Huntsville,United States,Alabama,AL
Huntsville,United States,Alabama,AL
Huntsville,United States,Alabama,AL
Jacksonville,United States,Alabama,AL
Jacksonville,United States,Alabama,AL
Jasper,United States,Alabama,AL
Jasper,United States,Alabama,AL
Jasper,United States,Alabama,AL
Kinston,United States,Alabama,AL
Lafayette,United States,Alabama,AL
Lauderdale,United States,Alabama,AL
Lauderdale,United States,Alabama,AL
Linden,United States,Alabama,AL
Lincoln,United States,Alabama,AL
Lineville/Barfield,United States,Alabama,AL
Little River,United States,Alabama,AL
Livingston,United States,Alabama,AL
Lynn,United States,Alabama,AL
Madison,United States,Alabama,AL
Madison,United States,Alabama,AL
Marbury,United States,Alabama,AL
Marion,United States,Alabama,AL
Marion,United States,Alabama,AL
Marion,United States,Alabama,AL
Marion,United States,Alabama,AL
Marion,United States,Alabama,AL
Marshall,United States,Alabama,AL
Mentone,United States,Alabama,AL
Midway,United States,Alabama,AL
Mobile,United States,Alabama,AL
Mobile,United States,Alabama,AL
Mobile,United States,Alabama,AL
Mobile,United States,Alabama,AL
Mobile,United States,Alabama,AL
Mobile,United States,Alabama,AL
Montevallo,United States,Alabama,AL
